Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"OkasakiQueue/Inserts/Insert 100 into queue of size 65536/test",4.514747413349497,4.49790681238209,4.5308237874034525,2.0737963810087565e-2,1.307746098292068e-2,2.725029103455318e-2
"OkasakiQueue/Inserts/Insert 100 into queue of size 131072/setup",17.001588948917732,16.984361346912728,17.022127898884165,2.4273302429619396e-2,1.4689533713929727e-2,3.475291938393947e-2
"OkasakiQueue/Inserts/Insert 100 into queue of size 131072/test",20.04205563898121,17.100443061542855,28.792235597324716,6.52488636044124,3.646965986458452e-2,8.032597703029678
"OkasakiQueue/Inserts/Insert 100 into queue of size 262144/setup",158.4585537278179,95.1300933205608,241.8588774048809,91.92777469160828,52.66822485590326,124.8160932892899
"OkasakiQueue/Inserts/Insert 100 into queue of size 262144/test",94.74715813036,84.7175911747936,110.34913252229725,16.258571574999223,5.4747248235661745,23.770784915533973
"OkasakiQueue/Inserts/Insert 100 into queue of size 524288/setup",408.48136905069384,310.5283634507183,701.6826798760417,218.5740811804882,0.3607066666463388,268.0680036034709
"OkasakiQueue/Inserts/Insert 100 into queue of size 524288/test",435.1434259259227,311.2931219899181,644.9620748364451,189.63323165208197,0.31215480980931437,235.43400886964648
"OkasakiQueue/Inserts/Insert 100 into queue of size 1048576/setup",2050.614610942555,1832.1348516785624,2187.9517569863324,219.60520321952598,107.71639328028876,310.74603812524504
"OkasakiQueue/Inserts/Insert 100 into queue of size 1048576/test",2358.8772237622265,1666.4510284268383,3593.358840497685,1248.3284195827105,260.5116018113864,1729.0177394838263
"OkasakiQueue/Inserts/Insert 100 into queue of size 2097152/setup",
