Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"OkasakiQueue/InsertsDeletes/Insert 256 followed by as many deletes/setup",4.8339056795988327e-4,2.2127795046720752e-4,8.912532312289263e-4,4.292024219250812e-4,2.1654003911478987e-4,5.594052396826856e-4
"OkasakiQueue/InsertsDeletes/Insert 256 followed by as many deletes/test",4.160990474732605e-4,1.836095049456283e-4,6.788926751255156e-4,3.198775836838153e-4,2.310499687289605e-4,3.622786657616529e-4
"OkasakiQueue/InsertsDeletes/Insert 512 followed by as many deletes/setup",2.297116880844801e-3,3.160969070899181e-4,4.946249291530022e-3,2.9532431857243534e-3,1.4975821329516205e-3,3.6299333407809977e-3
"OkasakiQueue/InsertsDeletes/Insert 512 followed by as many deletes/test",4.342942134233621e-3,1.7707871354543246e-3,6.6187428391896765e-3,3.217678433577564e-3,2.347825201793633e-3,3.948435604268599e-3
"OkasakiQueue/InsertsDeletes/Insert 1024 followed by as many deletes/setup",7.480006114336161e-3,3.0700730241261997e-3,1.3560299769731669e-2,6.586679863974965e-3,3.659628657922457e-3,9.201568262454635e-3
"OkasakiQueue/InsertsDeletes/Insert 1024 followed by as many deletes/test",1.6553189702675893e-2,7.7879213768702275e-3,2.4004795499489855e-2,1.0239771507457272e-2,5.865341517007367e-3,1.5326631881406028e-2
"OkasakiQueue/InsertsDeletes/Insert 2048 followed by as many deletes/setup",3.2450222450953266e-3,1.5187286812525529e-3,5.022003598855092e-3,2.2761449072710733e-3,1.7840793999121109e-3,2.7139291885736262e-3
"OkasakiQueue/InsertsDeletes/Insert 2048 followed by as many deletes/test",4.906182185503153e-3,2.5813626206838166e-3,9.096531764360575e-3,4.082162261516984e-3,9.559252014601002e-4,5.570329049334613e-3
"OkasakiQueue/InsertsDeletes/Insert 4096 followed by as many deletes/setup",1.557481522147472e-2,3.812410779641225e-3,4.7118642278359484e-2,2.3814425595932543e-2,7.178256219942164e-4,3.026966376322418e-2
"OkasakiQueue/InsertsDeletes/Insert 4096 followed by as many deletes/test",1.3021807566972878e-2,4.257159129472879e-3,3.921857346663108e-2,1.9534374772085524e-2,5.536898717455636e-5,2.3962757421063893e-2
"OkasakiQueue/InsertsDeletes/Insert 8192 followed by as many deletes/setup",5.94478119978538e-3,4.03299798140159e-3,1.1652331248613505e-2,4.255772028984458e-3,2.4523526898620206e-6,5.21865762843584e-3
"OkasakiQueue/InsertsDeletes/Insert 8192 followed by as many deletes/test",1.0333781138750223e-2,9.73825921187034e-3,1.0941557780595926e-2,7.875510445800852e-4,6.236281508623796e-4,8.528652246156311e-4
"OkasakiQueue/InsertsDeletes/Insert 16384 followed by as many deletes/setup",1.5822987452837136e-2,1.0298972026201395e-2,2.0632033244463114e-2,7.012651134126723e-3,5.564448558056187e-3,7.598609966304447e-3
"OkasakiQueue/InsertsDeletes/Insert 16384 followed by as many deletes/test",6.809230317244162e-2,4.042611588606467e-2,0.10864749421248068,4.308668019065302e-2,1.6707160300697754e-2,6.137665287022963e-2
"OkasakiQueue/InsertsDeletes/Insert 32768 followed by as many deletes/setup",2.235732545027366e-2,1.6127257243486553e-2,2.8725533381792213e-2,8.531136558556841e-3,6.829312279573382e-3,8.743337658691617e-3
"OkasakiQueue/InsertsDeletes/Insert 32768 followed by as many deletes/test",0.11860533227095237,6.0434298411699436e-2,0.1767763661302053,7.334003086415458e-2,4.987632743989042e-2,8.55987565378234e-2
"OkasakiQueue/InsertsDeletes/Insert 65536 followed by as many deletes/setup",3.316336144575706e-2,3.2384877101274634e-2,3.4931902781816626e-2,1.413353736639481e-3,1.0982189686307555e-4,1.8562975299205628e-3
"OkasakiQueue/InsertsDeletes/Insert 65536 followed by as many deletes/test",0.13439932335981955,0.1131514595902883,0.1556471871293508,2.818949660564303e-2,1.5306074932014236e-2,3.6911134598642044e-2
"OkasakiQueue/InsertsDeletes/Insert 131072 followed by as many deletes/setup",8.404512871870627e-2,6.666932572493187e-2,0.13351078499922386,3.6995858143538146e-2,1.7950093508010245e-3,4.71094752174726e-2
"OkasakiQueue/InsertsDeletes/Insert 131072 followed by as many deletes/test",0.30919623841414084,0.24717145432600607,0.3712210225022756,7.83939737969612e-2,5.881465465174083e-2,9.116072800418827e-2
"OkasakiQueue/Inserts/Insert 0 into queue of size 1/setup",3.7700201008021465e-6,1.846393894316046e-6,5.530597826893538e-6,2.3545390011071022e-6,1.3792807591740183e-6,3.3084800950475186e-6
"OkasakiQueue/Inserts/Insert 0 into queue of size 1/test",1.4557706929931816e-6,1.0111797198866268e-6,1.812973182923068e-6,4.946008338664788e-7,2.943916569764327e-7,6.37486475980143e-7
"OkasakiQueue/Inserts/Insert 0 into queue of size 2/setup",4.393389772309229e-6,2.462539623660421e-6,6.498996619509114e-6,2.6814429252769667e-6,1.8086969624253055e-6,3.436965733155458e-6
"OkasakiQueue/Inserts/Insert 0 into queue of size 2/test",1.625654293395868e-5,1.6426643250284536e-6,5.4131734147232834e-5,2.8694602640797508e-5,1.3221893970475449e-7,3.6041214595082585e-5
"OkasakiQueue/Inserts/Insert 0 into queue of size 4/setup",3.5929507169968046e-6,3.4260577116257106e-6,3.6962654346074813e-6,1.855312590587735e-7,8.885335832833395e-8,2.829390067882203e-7
"OkasakiQueue/Inserts/Insert 0 into queue of size 4/test",1.6254212060931576e-5,4.675249834196321e-6,3.996441453141305e-5,1.968021925470944e-5,2.961601296297965e-6,2.565973765387982e-5
"OkasakiQueue/Inserts/Insert 0 into queue of size 8/setup",1.873839130555155e-5,6.987349449628582e-6,3.892656766024813e-5,1.8084158334867158e-5,9.357070017588778e-6,2.3106044428416775e-5
"OkasakiQueue/Inserts/Insert 0 into queue of size 8/test",3.3733179075190186e-5,5.596218571994768e-6,6.306223247389342e-5,3.8445468589549875e-5,3.0541668158371056e-5,4.0170232175687716e-5
"OkasakiQueue/Inserts/Insert 0 into queue of size 16/setup",3.082362245150494e-5,1.6594439179489407e-5,4.1042373991382735e-5,1.4911325108855247e-5,9.79068782847022e-6,1.9083535720274308e-5
"OkasakiQueue/Inserts/Insert 0 into queue of size 16/test",3.3645028202828757e-4,2.1871296805282898e-4,4.455091597244493e-4,1.4923035641585352e-4,1.2148991516810794e-4,1.5724406273578124e-4
"OkasakiQueue/Inserts/Insert 0 into queue of size 32/setup",3.8361459754598443e-4,1.4527648471486873e-4,5.75811761445724e-4,2.6414846941365694e-4,1.6212648948432526e-4,3.38664388288635e-4
"OkasakiQueue/Inserts/Insert 0 into queue of size 32/test",5.500907511184588e-5,1.9962184894075073e-5,1.5959497393163596e-4,7.797618064383699e-5,2.0161468950721384e-7,9.577801316637475e-5
"OkasakiQueue/Inserts/Insert 0 into queue of size 64/setup",2.9501880437899857e-5,2.8214420110751418e-5,3.063039504564725e-5,1.605666479101153e-6,8.625643126942398e-7,2.1764538983709264e-6
"OkasakiQueue/Inserts/Insert 0 into queue of size 64/test",2.8821885524106115e-4,4.419261439270153e-5,6.143570223952825e-4,3.631805953443115e-4,2.2406413365813304e-4,4.446363172527972e-4
"OkasakiQueue/Inserts/Insert 0 into queue of size 128/setup",9.8958395530016e-5,9.732316196881808e-5,1.0265292983177381e-4,3.05130710187565e-6,4.993051520880291e-7,4.29370825070617e-6
"OkasakiQueue/Inserts/Insert 0 into queue of size 128/test",2.5287837567696203e-4,1.2061519208321204e-4,5.543195683039153e-4,2.3720351768368925e-4,4.331486751996724e-5,3.11304295154909e-4
"OkasakiQueue/Inserts/Insert 0 into queue of size 256/setup",2.6300677912111025e-3,1.0293254511232115e-3,4.921824082754386e-3,2.436586519486849e-3,1.3716702710935696e-3,3.202024250231804e-3
"OkasakiQueue/Inserts/Insert 0 into queue of size 256/test",2.4023230525163506e-4,2.4007812790381605e-4,2.4038648259945406e-4,2.1208982089007193e-7,1.2084056732653354e-7,2.742331911947248e-7
"OkasakiQueue/Inserts/Insert 0 into queue of size 512/setup",7.39528303574293e-4,6.922419520524832e-4,8.484538050798269e-4,8.718997825864229e-5,1.5250239195522594e-5,1.1448147505431075e-4
"OkasakiQueue/Inserts/Insert 0 into queue of size 512/test",2.5879037121167552e-3,1.2187134960523018e-3,3.7720930317273506e-3,1.723397533384272e-3,1.2301350938113825e-3,2.102421819017839e-3
"OkasakiQueue/Inserts/Insert 0 into queue of size 1024/setup",6.188349620195536e-3,3.918986216875223e-3,8.586554423662332e-3,3.117154498865913e-3,1.7135790036687823e-3,4.289137697519584e-3
"OkasakiQueue/Inserts/Insert 0 into queue of size 1024/test",4.124000020669057e-3,2.293231435463979e-3,8.184387632058218e-3,3.1989239117506322e-3,6.861087527368404e-5,4.088490412628768e-3
"OkasakiQueue/Inserts/Insert 0 into queue of size 2048/setup",1.082439889082542e-2,8.663802043291239e-3,1.3671402827592997e-2,3.1502990875185684e-3,1.62505889792257e-3,4.8282017990680945e-3
"OkasakiQueue/Inserts/Insert 0 into queue of size 2048/test",1.5460781947466043e-2,7.502894297929911e-3,3.1239037410112525e-2,1.3164069271720348e-2,6.821265256426802e-4,1.678176542877886e-2
"OkasakiQueue/Inserts/Insert 0 into queue of size 4096/setup",3.370876778730979e-2,2.130442132124534e-2,4.398789872297874e-2,1.4411730389123073e-2,7.446736440776172e-3,2.060849373105056e-2
"OkasakiQueue/Inserts/Insert 0 into queue of size 4096/test",2.386651505598655e-2,1.691408623823753e-2,3.039451111921897e-2,9.006695775736939e-3,6.525046458299337e-3,1.060890688221924e-2
"OkasakiQueue/Inserts/Insert 0 into queue of size 8192/setup",3.3363776103349826e-2,3.192477692732444e-2,3.503618706831565e-2,1.966776561023512e-3,1.5063196995887735e-3,2.367807725115698e-3
"OkasakiQueue/Inserts/Insert 0 into queue of size 8192/test",8.787022103438011e-2,6.60799549973928e-2,0.1025472687638723,2.35897661511801e-2,1.2389069453958908e-2,3.544542348532313e-2
"OkasakiQueue/Inserts/Insert 0 into queue of size 16384/setup",0.12866559495100607,9.390087594160666e-2,0.20576954354414573,6.371376217600956e-2,1.2860454204597015e-2,8.602303446077184e-2
"OkasakiQueue/Inserts/Insert 0 into queue of size 16384/test",9.959235657820334e-2,8.486438264021506e-2,0.11432033051619163,1.86826020669932e-2,1.393433892229936e-2,2.312752147302507e-2
"OkasakiQueue/Inserts/Insert 0 into queue of size 32768/setup",0.20212316979536643,0.18667994012007347,0.21846919526228537,2.098375214608019e-2,1.6259821011225525e-2,2.252838724388152e-2
"OkasakiQueue/Inserts/Insert 0 into queue of size 32768/test",0.292969326869341,0.23298373688826193,0.3842729138291799,9.547991688954231e-2,4.051494548735672e-2,0.13025606467707945
"OkasakiQueue/Inserts/Insert 0 into queue of size 65536/setup",0.38135595788130394,0.36726956833967794,0.3954423474229299,1.839161495177001e-2,1.188569418620022e-2,2.3575174510842e-2
"OkasakiQueue/Inserts/Insert 0 into queue of size 65536/test",0.37304258813032737,0.3613865899003469,0.39054351319441427,1.867853615905399e-2,6.157030099146985e-3,2.6250645759031414e-2
"OkasakiQueue/Inserts/Insert 0 into queue of size 131072/setup",0.7278816269792043,0.7192875431931937,0.7340424584306204,9.20447178869485e-3,5.237621635310043e-3,1.3801111814959879e-2
"OkasakiQueue/Inserts/Insert 0 into queue of size 131072/test",0.863189511195513,0.759267334834429,1.1634191082871879,0.2258703894730473,1.4415733719286645e-3,0.2836835281377751
"OkasakiQueue/BST/Traverse a balanced tree of depth 1/setup",6.8604810252996065e-6,6.013236087737527e-7,2.5594198554367883e-5,1.3957149108913636e-5,4.360114545846695e-8,1.7141408540034838e-5
"OkasakiQueue/BST/Traverse a balanced tree of depth 1/test",3.6122092569368125e-6,1.1071330197228952e-6,7.048646276871833e-6,3.7019078953090264e-6,2.422560608417485e-6,4.5554854288209925e-6
"OkasakiQueue/BST/Traverse a balanced tree of depth 2/setup",1.920923581629971e-6,1.9090480945895883e-6,1.930769329813962e-6,1.4187454496980003e-8,9.474394020619018e-9,1.8003449654885336e-8
"OkasakiQueue/BST/Traverse a balanced tree of depth 2/test",1.1116917706832853e-5,3.121333313758354e-6,3.491346291466262e-5,1.772756454347028e-5,1.296705449016181e-7,2.186073584109582e-5
"OkasakiQueue/BST/Traverse a balanced tree of depth 4/setup",1.179075228604484e-4,1.4251742206092673e-5,2.3806818871723493e-4,1.426435761336649e-4,1.0673964641206669e-4,1.534950667410127e-4
"OkasakiQueue/BST/Traverse a balanced tree of depth 4/test",1.2224492399707405e-5,1.2026025041968809e-5,1.2519615938162854e-5,3.037749291314744e-7,1.282370090468388e-7,4.217614716572853e-7
"OkasakiQueue/BST/Traverse a balanced tree of depth 8/setup",1.9617604173146762e-4,1.9467400468312776e-4,1.98679436812034e-4,2.51321908586505e-6,8.82696291101914e-7,3.721736166214269e-6
"OkasakiQueue/BST/Traverse a balanced tree of depth 8/test",2.3440584216553433e-4,2.3354157481629117e-4,2.3540123973328335e-4,1.1754645732930416e-6,6.692595737490598e-7,1.6976340407293223e-6
"OkasakiQueue/BST/Traverse a balanced tree of depth 16/setup",6.341357697615256e-2,5.869951714644065e-2,7.625909318098655e-2,9.726454166390923e-3,6.00748626150743e-4,1.2385285024991624e-2
"OkasakiQueue/BST/Traverse a balanced tree of depth 16/test",0.14677539338240256,0.10432472695479025,0.19495182503828634,5.65076753574023e-2,4.000521872501453e-2,6.607727094177522e-2
"OkasakiQueue/WorstCase/Run worst-case algorithm with queue of size 1/setup",5.070022918917391e-7,4.7487852544437055e-7,5.341067198317061e-7,3.8554270633238796e-8,2.2419087695199388e-8,5.773330340941826e-8
"OkasakiQueue/WorstCase/Run worst-case algorithm with queue of size 1/test",1.314745649070173e-5,3.3996586980936413e-6,4.0766894228600126e-5,2.0660075399680174e-5,4.646626761670382e-7,2.592972763171662e-5
"OkasakiQueue/WorstCase/Run worst-case algorithm with queue of size 2/setup",2.3013596663998717e-6,1.337643934659939e-6,3.4393173668056274e-6,1.3169031373029823e-6,9.210211456019423e-7,1.5939051740835592e-6
"OkasakiQueue/WorstCase/Run worst-case algorithm with queue of size 2/test",3.6082621950369616e-6,3.4513032971284325e-6,3.749326521005386e-6,1.9216785621250414e-7,1.3836610592587908e-7,2.502921983126566e-7
"OkasakiQueue/WorstCase/Run worst-case algorithm with queue of size 4/setup",1.4919616611535908e-5,9.177967935939976e-6,2.0661265287131842e-5,7.445186914339063e-6,4.649184925566948e-6,9.909960954684098e-6
"OkasakiQueue/WorstCase/Run worst-case algorithm with queue of size 4/test",5.639394764232524e-5,1.0727207214379218e-5,1.6372600195842338e-4,8.297574896856506e-5,4.500665472239916e-7,1.0509585349010126e-4
"OkasakiQueue/WorstCase/Run worst-case algorithm with queue of size 8/setup",4.763039110472839e-6,4.746301028640773e-6,4.7846553218005894e-6,2.4556814394928483e-8,1.0928900113997442e-8,3.6070131103436074e-8
"OkasakiQueue/WorstCase/Run worst-case algorithm with queue of size 8/test",4.6945621805762064e-5,2.0749562047779145e-5,9.214648220703185e-5,4.1403220434430004e-5,3.942938641370054e-7,5.204679006608456e-5
"OkasakiQueue/WorstCase/Run worst-case algorithm with queue of size 16/setup",3.596890416992453e-5,1.1656453397684482e-5,1.072520856783067e-4,5.319734316704645e-5,7.296637503279431e-7,6.59745360993324e-5
"OkasakiQueue/WorstCase/Run worst-case algorithm with queue of size 16/test",4.700768606646078e-5,4.549481180997996e-5,4.822578826150695e-5,1.7088562578162224e-6,1.2794883599280108e-6,2.018166342125766e-6
"OkasakiQueue/WorstCase/Run worst-case algorithm with queue of size 32/setup",1.3973486164441475e-4,4.288208225598702e-5,2.376986716114558e-4,1.282476652832047e-4,1.0077898455878848e-4,1.3928434368014577e-4
"OkasakiQueue/WorstCase/Run worst-case algorithm with queue of size 32/test",1.1257164018371931e-4,1.1078126566627851e-4,1.1443801062324873e-4,2.4754888998801442e-6,1.3399750619295451e-6,3.3381361666264075e-6
"OkasakiQueue/WorstCase/Run worst-case algorithm with queue of size 64/setup",2.0650283430321547e-4,5.075235344516017e-5,4.096006674726887e-4,2.2895340007547758e-4,1.2920371509983166e-4,2.782284546752057e-4
"OkasakiQueue/WorstCase/Run worst-case algorithm with queue of size 64/test",1.0575544575086007e-3,4.0389416011480186e-4,2.7492654064526926e-3,1.3227724230586743e-3,2.2029420477149588e-4,1.7298564406947037e-3
"OkasakiQueue/WorstCase/Run worst-case algorithm with queue of size 128/setup",4.285788478504898e-4,1.0658660948785961e-4,8.178104237104074e-4,4.5630950218250935e-4,3.4789173106298485e-4,5.340292381969463e-4
"OkasakiQueue/WorstCase/Run worst-case algorithm with queue of size 128/test",4.952769175859599e-3,1.2494133866750275e-3,8.779530421587137e-3,4.7768220486355244e-3,3.7166350166372144e-3,5.485969696233756e-3
"OkasakiQueue/WorstCase/Run worst-case algorithm with queue of size 256/setup",6.314817518217687e-4,3.2002402555853795e-4,9.498813041978083e-4,4.113611517198174e-4,2.6165846839665795e-4,5.242571942205616e-4
"OkasakiQueue/WorstCase/Run worst-case algorithm with queue of size 256/test",5.494074717851786e-3,3.782133952470926e-3,1.0558085337968974e-2,3.783087529391323e-3,4.906345029595e-5,4.663792471585155e-3
"OkasakiQueue/WorstCase/Run worst-case algorithm with queue of size 512/setup",3.0299925286036275e-3,7.48469777749135e-4,5.808403440163686e-3,3.2394612890835313e-3,2.0058946833762087e-3,3.8096866682474527e-3
"OkasakiQueue/WorstCase/Run worst-case algorithm with queue of size 512/test",2.4340395823808814e-2,9.51834191450706e-3,3.958645333418479e-2,2.02564891729283e-2,1.6160249424639183e-2,2.091485138178525e-2
"OkasakiQueue/WorstCase/Run worst-case algorithm with queue of size 1024/setup",8.59009144099859e-3,6.045497629963434e-3,1.0402191851460015e-2,2.7366904598712283e-3,1.4688182133737273e-3,3.7943426682639373e-3
"OkasakiQueue/WorstCase/Run worst-case algorithm with queue of size 1024/test",4.004631508955588e-2,2.8033308879228735e-2,5.28933094895803e-2,1.5594660591978454e-2,1.0539350917772085e-2,1.9352113953676957e-2
"OkasakiQueue/WorstCase/Run worst-case algorithm with queue of size 2048/setup",2.2336392299028545e-2,1.7270808116289286e-2,2.6951365367265848e-2,6.474927197312136e-3,5.1495855580288175e-3,7.476902664307544e-3
"OkasakiQueue/WorstCase/Run worst-case algorithm with queue of size 2048/test",0.10974040497908225,7.232242097029319e-2,0.14302459229597678,4.772857484518236e-2,3.707884171241447e-2,5.649047033930893e-2
"OkasakiQueue/QueueSort/Run QueueSort with 1 queues of 1 elements/setup",2.585523085241624e-5,8.748998718532366e-6,5.129842830647988e-5,2.712707243056346e-5,1.306216958176303e-5,3.5289488381834384e-5
"OkasakiQueue/QueueSort/Run QueueSort with 1 queues of 1 elements/test",6.436712835168127e-6,1.3708284972504437e-6,1.6513711298373614e-5,1.1236077236001995e-5,4.670878391466069e-8,1.3826786844033534e-5
"OkasakiQueue/QueueSort/Run QueueSort with 2 queues of 2 elements/setup",3.020913432001585e-6,2.8725919791078756e-6,3.2199302038200467e-6,2.1674267082209973e-7,1.2402693027364123e-7,2.914157219713492e-7
"OkasakiQueue/QueueSort/Run QueueSort with 2 queues of 2 elements/test",3.395208928313328e-5,1.811136751485294e-5,4.689981290145248e-5,1.81659221752866e-5,1.0895735845406423e-5,2.365725317318888e-5
"OkasakiQueue/QueueSort/Run QueueSort with 4 queues of 4 elements/setup",1.9532798989784364e-5,1.1891011226530353e-5,3.8193908079824665e-5,1.4303655626014149e-5,1.434031776342035e-7,1.812182430531063e-5
"OkasakiQueue/QueueSort/Run QueueSort with 4 queues of 4 elements/test",5.82014854721256e-5,4.563422542351943e-5,8.01485659109129e-5,2.1821726189445887e-5,5.512339374690764e-6,3.111656352556383e-5
"OkasakiQueue/QueueSort/Run QueueSort with 8 queues of 8 elements/setup",1.2370711435492223e-4,5.210524667914097e-5,1.9623166193182652e-4,9.198978811104321e-5,7.281434939402127e-5,9.941116414851583e-5
"OkasakiQueue/QueueSort/Run QueueSort with 8 queues of 8 elements/test",4.5942126409365586e-4,1.9260703222109723e-4,1.2273436655218786e-3,5.74397441851742e-4,6.48203594923909e-6,7.148345183809469e-4
"OkasakiQueue/QueueSort/Run QueueSort with 16 queues of 16 elements/setup",1.6665691916759197e-4,1.6274685447032635e-4,1.705669838648576e-4,5.0456660831137435e-6,3.3586569448110275e-6,6.594655312063906e-6
"OkasakiQueue/QueueSort/Run QueueSort with 16 queues of 16 elements/test",1.701555718550315e-2,7.514910594316629e-3,2.48504685319387e-2,1.1092485677507796e-2,6.535125454636355e-3,1.6422389361079853e-2
"OkasakiQueue/QueueSort/Run QueueSort with 32 queues of 32 elements/setup",6.2715100205861605e-3,1.1509941972219029e-3,1.676931847700706e-2,8.554731860894886e-3,4.304885296468736e-4,1.0950000737171933e-2
"OkasakiQueue/QueueSort/Run QueueSort with 32 queues of 32 elements/test",9.9251179591509e-2,6.37831734574758e-2,0.13883157242903343,4.7985122000041604e-2,3.4247928006718234e-2,6.272901426452139e-2
"OkasakiQueue/QueueSort/Run QueueSort with 64 queues of 64 elements/setup",3.0882983104082253e-2,1.3698582545610575e-2,5.69676445878469e-2,2.6809970564612966e-2,1.1228133411965834e-2,3.576745160412609e-2
"OkasakiQueue/QueueSort/Run QueueSort with 64 queues of 64 elements/test",0.5578819321549856,0.462043099299761,0.7794145153916799,0.17715868288562944,3.41726075762135e-2,0.23547463899807944
"OkasakiQueue/QueueSort/Run QueueSort with 128 queues of 128 elements/setup",1.7508940593095927e-2,1.398172845015159e-2,2.733297814497581e-2,7.43981002584425e-3,3.117844435866253e-4,9.47227559833401e-3
"OkasakiQueue/QueueSort/Run QueueSort with 128 queues of 128 elements/test",21.380321602717732,21.354283385173176,21.401837162867878,3.0551999271203494e-2,2.3989591363302462e-2,3.6421301884274684e-2
"RealTimeQueue/InsertsDeletes/Insert 1 followed by as many deletes/setup",1.4939876568672526e-6,4.767189813437205e-7,4.529858933105582e-6,2.263666163700341e-6,6.937320380180335e-9,2.7803593369866485e-6
"RealTimeQueue/InsertsDeletes/Insert 1 followed by as many deletes/test",6.489474547579142e-7,6.393299126978477e-7,6.723296658872314e-7,1.829433956036463e-8,2.7729564598982434e-9,2.401305839976637e-8
"RealTimeQueue/InsertsDeletes/Insert 2 followed by as many deletes/setup",9.333768211872502e-7,9.314177088523787e-7,9.364203351509038e-7,3.236451571943639e-9,1.2423552916404796e-9,4.823802835439501e-9
"RealTimeQueue/InsertsDeletes/Insert 2 followed by as many deletes/test",5.830220377664187e-6,2.8271313717077553e-6,1.0546541895804476e-5,4.828629288735034e-6,1.8654613010106632e-6,6.722216655286685e-6
"RealTimeQueue/InsertsDeletes/Insert 4 followed by as many deletes/setup",2.3028008067983154e-6,1.8678414553866488e-6,3.053644616113202e-6,6.865635575321968e-7,1.1630655556119698e-8,8.650852157944234e-7
"RealTimeQueue/InsertsDeletes/Insert 4 followed by as many deletes/test",2.45530334119906e-6,2.1742737820027504e-6,3.185777285680443e-6,5.505846499112178e-7,7.537750739648178e-8,7.335112712807547e-7
"RealTimeQueue/InsertsDeletes/Insert 8 followed by as many deletes/setup",1.720782392524846e-5,4.761839824821178e-6,3.068187962418819e-5,1.6974011880138417e-5,1.2779351061053728e-5,1.8774566855090113e-5
"RealTimeQueue/InsertsDeletes/Insert 8 followed by as many deletes/test",6.950240915717044e-5,2.0479902892091155e-5,1.3881293404156267e-4,7.551977827385649e-5,4.415641331741597e-5,9.502679379027253e-5
"RealTimeQueue/InsertsDeletes/Insert 16 followed by as many deletes/setup",7.925788493613664e-6,7.859254254642282e-6,7.958979602925359e-6,5.5776024211364284e-8,1.7178224583387876e-8,7.507725137207259e-8
"RealTimeQueue/InsertsDeletes/Insert 16 followed by as many deletes/test",1.0623375196410399e-5,1.0541062384374758e-5,1.0697717819634576e-5,1.0314720600840205e-7,6.023096771959025e-8,1.5072100051254558e-7
"RealTimeQueue/InsertsDeletes/Insert 32 followed by as many deletes/setup",1.5611363494352545e-5,1.5219108165402116e-5,1.6286315138523397e-5,6.709734387327567e-7,1.4605613356849823e-7,9.51421275573577e-7
"RealTimeQueue/InsertsDeletes/Insert 32 followed by as many deletes/test",2.544242979114891e-5,2.3402626392168875e-5,2.6263649341387628e-5,1.5648284780815534e-6,1.1935637077828314e-7,2.249002361649958e-6
"RealTimeQueue/InsertsDeletes/Insert 64 followed by as many deletes/setup",2.318679936214693e-4,6.869947308066481e-5,4.283287690483855e-4,2.2814227963130213e-4,1.531935610452627e-4,2.8130960751835896e-4
"RealTimeQueue/InsertsDeletes/Insert 64 followed by as many deletes/test",3.7441048809896895e-4,4.778157603609693e-5,9.282886364957789e-4,5.010047576532337e-4,8.871761727120556e-7,6.223476645796019e-4
"RealTimeQueue/InsertsDeletes/Insert 128 followed by as many deletes/setup",4.964320377266376e-4,2.3171506721714132e-4,7.648798479325576e-4,3.521463402103282e-4,2.8141227048961067e-4,3.777213225582414e-4
"RealTimeQueue/InsertsDeletes/Insert 128 followed by as many deletes/test",6.346935813243572e-5,6.270641867931072e-5,6.408924643809979e-5,8.944669476654086e-7,4.79808134973004e-7,1.1099914881691724e-6
"RealTimeQueue/InsertsDeletes/Insert 256 followed by as many deletes/setup",8.473252904720797e-4,1.74635216822991e-4,2.8123235357113375e-3,1.4708738964012032e-3,8.252635634617749e-6,1.825740117187435e-3
"RealTimeQueue/InsertsDeletes/Insert 256 followed by as many deletes/test",4.263257634945404e-4,1.7679687860684516e-4,1.1134163193213635e-3,5.177050407647359e-4,9.44015814040227e-6,6.491926688060799e-4
"RealTimeQueue/InsertsDeletes/Insert 512 followed by as many deletes/setup",2.8990768868189594e-3,2.8372044150645916e-4,6.136944242165639e-3,3.7460669852712692e-3,2.728000018049378e-3,4.434873050554501e-3
"RealTimeQueue/InsertsDeletes/Insert 512 followed by as many deletes/test",1.732972039240092e-3,4.146578382866586e-4,3.2490607257314053e-3,1.8136636519612075e-3,1.364804419296368e-3,1.9436054053026865e-3
"RealTimeQueue/InsertsDeletes/Insert 1024 followed by as many deletes/setup",2.1806497504772283e-3,9.333867957653143e-4,3.2869405677379707e-3,1.5922566867611061e-3,1.2735387390543453e-3,1.8558622391408885e-3
"RealTimeQueue/InsertsDeletes/Insert 1024 followed by as many deletes/test",1.1511110741358537e-3,9.124779183130998e-4,1.7944836098414203e-3,4.8493739276082864e-4,9.216813295089282e-6,6.112135482795072e-4
"RealTimeQueue/InsertsDeletes/Insert 2048 followed by as many deletes/setup",1.153874863752952e-2,1.1639164842092075e-3,2.300878037581077e-2,1.425791744073054e-2,1.0390678800168841e-2,1.5713692442692315e-2
"RealTimeQueue/InsertsDeletes/Insert 2048 followed by as many deletes/test",1.8568533227076897e-2,6.020007098943759e-3,3.1117059355210037e-2,1.6380595330138168e-2,1.3046925545204502e-2,1.9382018430240577e-2
"RealTimeQueue/InsertsDeletes/Insert 4096 followed by as many deletes/setup",6.680588618608622e-3,2.2034214890920196e-3,1.20758103288137e-2,6.290586462632388e-3,4.704274514094855e-3,7.437595906902966e-3
"RealTimeQueue/InsertsDeletes/Insert 4096 followed by as many deletes/test",1.9187216655107642e-2,6.149487391801981e-3,3.336697091230979e-2,1.7665570231370113e-2,1.3685176037029328e-2,1.9724026395830582e-2
"RealTimeQueue/InsertsDeletes/Insert 8192 followed by as many deletes/setup",8.4198044694387e-3,5.9417771256886995e-3,1.0884241954179912e-2,3.1819551927901027e-3,2.167642067213449e-3,4.117807246639824e-3
"RealTimeQueue/InsertsDeletes/Insert 8192 followed by as many deletes/test",1.7739539042802958e-2,1.3282256022783427e-2,2.1530537501665264e-2,5.600239598244452e-3,4.206475978459456e-3,6.175600878471568e-3
"RealTimeQueue/InsertsDeletes/Insert 16384 followed by as many deletes/setup",1.8993763820024635e-2,8.41532220015159e-3,3.698459138044944e-2,1.6278256066399616e-2,2.480764276687772e-4,2.0299654922871724e-2
